LOCODE,Country,Code,Country Name,Rules
FIHMY,FI,HMY,#REF!,#REF!
FIHMN,FI,HMN,#REF!,#REF!
FIHKO,FI,HKO,#REF!,#REF!
FIHKM,FI,HKM,#REF!,#REF!
FIHKO,FI,HKO,#REF!,#REF!
FIHRJ,FI,HRJ,#REF!,#REF!
FIHJM,FI,HJM,#REF!,#REF!
FIHJS,FI,HJS,#REF!,#REF!
FIHRM,FI,HRM,#REF!,#REF!
FIHTL,FI,HTL,#REF!,#REF!
FIHRT,FI,HRT,#REF!,#REF!
FIHTO,FI,HTO,#REF!,#REF!
FIHAR,FI,HAR,#REF!,#REF!
FIHLJ,FI,HLJ,#REF!,#REF!
FIHAT,FI,HAT,#REF!,#REF!
FIHHO,FI,HHO,#REF!,#REF!
FIHAU,FI,HAU,#REF!,#REF!
FIHAI,FI,HAI,#REF!,#REF!
FIHJI,FI,HJI,#REF!,#REF!
FIHEI,FI,HEI,#REF!,#REF!
FIHEA,FI,HEA,#REF!,#REF!
FIHEL,FI,HEL,#REF!,#REF!
FIHEL,FI,HEL,#REF!,#REF!
FIHER,FI,HER,#REF!,#REF!
FIHVA,FI,HVA,#REF!,#REF!
FIHIT,FI,HIT,#REF!,#REF!
FIHIK,FI,HIK,#REF!,#REF!
FIHIM,FI,HIM,#REF!,#REF!
FIHMA,FI,HMA,#REF!,#REF!
FIHIJ,FI,HIJ,#REF!,#REF!
FIHVM,FI,HVM,#REF!,#REF!
FIHVH,FI,HVH,#REF!,#REF!
FIKRK,FI,KRK,#REF!,#REF!
FIHOG,FI,HOG,#REF!,#REF!
FIHOJ,FI,HOJ,#REF!,#REF!
FIHOL,FI,HOL,#REF!,#REF!
FILSH,FI,LSH,#REF!,#REF!
FIHON,FI,HON,#REF!,#REF!
FIHOO,FI,HOO,#REF!,#REF!
FIHOU,FI,HOU,#REF!,#REF!
FIHOU,FI,HOU,#REF!,#REF!
FIHUN,FI,HUN,#REF!,#REF!
FIHUM,FI,HUM,#REF!,#REF!
FIHPF,FI,HPF,#REF!,#REF!
FIHYR,FI,HYR,#REF!,#REF!
FIHRS,FI,HRS,#REF!,#REF!
FIHYV,FI,HYV,#REF!,#REF!
FIHYV,FI,HYV,#REF!,#REF!
FIIIS,FI,IIS,#REF!,#REF!
FIIHO,FI,IHO,#REF!,#REF!
FIIIO,FI,IIO,#REF!,#REF!
FIIIS,FI,IIS,#REF!,#REF!
FIIIV,FI,IIV,#REF!,#REF!
FIIIT,FI,IIT,#REF!,#REF!
FIITI,FI,ITI,#REF!,#REF!
FIIKA,FI,IKA,#REF!,#REF!
FIIKK,FI,IKK,#REF!,#REF!
FIIJK,FI,IJK,#REF!,#REF!
FIILO,FI,ILO,#REF!,#REF!
FIILV,FI,ILV,#REF!,#REF!
FIIMA,FI,IMA,#REF!,#REF!
FIINA,FI,INA,#REF!,#REF!
FIINK,FI,INK,#REF!,#REF!
FIIGY,FI,IGY,#REF!,#REF!
FIINI,FI,INI,#REF!,#REF!
FIIKR,FI,IKR,#REF!,#REF!
FIINK,FI,INK,#REF!,#REF!
FIISN,FI,ISN,#REF!,#REF!
FIISO,FI,ISO,#REF!,#REF!
FIISK,FI,ISK,#REF!,#REF!
FIIVL,FI,IVL,#REF!,#REF!
FIJLA,FI,JLA,#REF!,#REF!
FIPRS,FI,PRS,#REF!,#REF!
FIJJV,FI,JJV,#REF!,#REF!
FIJMV,FI,JMV,#REF!,#REF!
FIJAM,FI,JAM,#REF!,#REF!
FIJMS,FI,JMS,#REF!,#REF!
FIJSK,FI,JSK,#REF!,#REF!
FIJAN,FI,JAN,#REF!,#REF!
FIJAR,FI,JAR,#REF!,#REF!
FIJVP,FI,JVP,#REF!,#REF!
FIJPA,FI,JPA,#REF!,#REF!
FIJPA,FI,JPA,#REF!,#REF!
FIJOE,FI,JOE,#REF!,#REF!
FIJKA,FI,JKA,#REF!,#REF!
FIJOK,FI,JOK,#REF!,#REF!
FIJOR,FI,JOR,#REF!,#REF!
FIJOI,FI,JOI,#REF!,#REF!
FIRVA,FI,RVA,#REF!,#REF!
FIJSA,FI,JSA,#REF!,#REF!
FIJOU,FI,JOU,#REF!,#REF!
FIJKS,FI,JKS,#REF!,#REF!
FIJRV,FI,JRV,#REF!,#REF!
FIJUS,FI,JUS,#REF!,#REF!
FIJUK,FI,JUK,#REF!,#REF!
FIJUU,FI,JUU,#REF!,#REF!
FIJVA,FI,JVA,#REF!,#REF!
FIJYK,FI,JYK,#REF!,#REF!
FIJYV,FI,JYV,#REF!,#REF!
FIKRV,FI,KRV,#REF!,#REF!
FIKAA,FI,KAA,#REF!,#REF!
FIKVA,FI,KVA,#REF!,#REF!
FIKPN,FI,KPN,#REF!,#REF!
FIKPL,FI,KPL,#REF!,#REF!
FIKAJ,FI,KAJ,#REF!,#REF!
FIKAJ,FI,KAJ,#REF!,#REF!
FIKJO,FI,KJO,#REF!,#REF!
FIKLT,FI,KLT,#REF!,#REF!
FIKAL,FI,KAL,#REF!,#REF!
FIKAL,FI,KAL,#REF!,#REF!
FIKBY,FI,KBY,#REF!,#REF!
FIKK5,FI,KK5,#REF!,#REF!
FIKLV,FI,KLV,#REF!,#REF!
FIKSA,FI,KSA,#REF!,#REF!
FIKGI,FI,KGI,#REF!,#REF!
FIKNP,FI,KNP,#REF!,#REF!
FIKNN,FI,KNN,#REF!,#REF!
FIKNS,FI,KNS,#REF!,#REF!
FIKAN,FI,KAN,#REF!,#REF!
FIKNT,FI,KNT,#REF!,#REF!
FINKI,FI,NKI,#REF!,#REF!
FIKUL,FI,KUL,#REF!,#REF!
FIKAI,FI,KAI,#REF!,#REF!
FIKRJ,FI,KRJ,#REF!,#REF!
FIKJA,FI,KJA,#REF!,#REF!
FIKJA,FI,KJA,#REF!,#REF!
FIKRK,FI,KRK,#REF!,#REF!
FIKKL,FI,KKL,#REF!,#REF!
FIKOK,FI,KOK,#REF!,#REF!
FIKSK,FI,KSK,#REF!,#REF!
FIKAR,FI,KAR,#REF!,#REF!
FIKR2,FI,KR2,#REF!,#REF!
FIKAV,FI,KAV,#REF!,#REF!
FIKAS,FI,KAS,#REF!,#REF!
FIKAS,FI,KAS,#REF!,#REF!
FIKSN,FI,KSN,#REF!,#REF!
FIKHJ,FI,KHJ,#REF!,#REF!
FIKAU,FI,KAU,#REF!,#REF!
FI,FI,,#REF!,#REF!
FIKIN,FI,KIN,#REF!,#REF!
FIKSL,FI,KSL,#REF!,#REF!
FIKST,FI,KST,#REF!,#REF!
FIUTT,FI,UTT,#REF!,#REF!
FIKUV,FI,KUV,#REF!,#REF!
FIKEI,FI,KEI,#REF!,#REF!
FIKIE,FI,KIE,#REF!,#REF!
FIKEL,FI,KEL,#REF!,#REF!
FIKKK,FI,KKK,#REF!,#REF!
FIKEM,FI,KEM,#REF!,#REF!
FIKEM,FI,KEM,#REF!,#REF!
FIKJI,FI,KJI,#REF!,#REF!
FIKMM,FI,KMM,#REF!,#REF!
FIKIM,FI,KIM,#REF!,#REF!
FIKLE,FI,KLE,#REF!,#REF!
FIKER,FI,KER,#REF!,#REF!
FIKER,FI,KER,#REF!,#REF!
FIKES,FI,KES,#REF!,#REF!
FIKEU,FI,KEU,#REF!,#REF!
FIKIH,FI,KIH,#REF!,#REF!
FIFAE,FI,FAE,#REF!,#REF!
FIKII,FI,KII,#REF!,#REF!
FIKNK,FI,KNK,#REF!,#REF!
FISKV,FI,SKV,#REF!,#REF!
FIKIL,FI,KIL,#REF!,#REF!
FIKIM,FI,KIM,#REF!,#REF!
FIKNL,FI,KNL,#REF!,#REF!
FIFAF,FI,FAF,#REF!,#REF!
FIKIJ,FI,KIJ,#REF!,#REF!
FIKKI,FI,KKI,#REF!,#REF!
FIKIR,FI,KIR,#REF!,#REF!
FIKTQ,FI,KTQ,#REF!,#REF!
FIKTT,FI,KTT,#REF!,#REF!
FIKVI,FI,KVI,#REF!,#REF!
FIKVJ,FI,KVJ,#REF!,#REF!
FIKIV,FI,KIV,#REF!,#REF!
FIKLA,FI,KLA,#REF!,#REF!
FIKLU,FI,KLU,#REF!,#REF!
FIKVL,FI,KVL,#REF!,#REF!
FIKOJ,FI,KOJ,#REF!,#REF!
FIKKR,FI,KKR,#REF!,#REF!
FIKMI,FI,KMI,#REF!,#REF!
FIKOK,FI,KOK,#REF!,#REF!
FIKLI,FI,KLI,#REF!,#REF!
FIKLH,FI,KLH,#REF!,#REF!
FIKNV,FI,KNV,#REF!,#REF!
FIKON,FI,KON,#REF!,#REF!
FIKK4,FI,KK4,#REF!,#REF!
FIKMU,FI,KMU,#REF!,#REF!
FIKPH,FI,KPH,#REF!,#REF!
FIKOR,FI,KOR,#REF!,#REF!
FIKOR,FI,KOR,#REF!,#REF!
FIKHO,FI,KHO,#REF!,#REF!
FIKSS,FI,KSS,#REF!,#REF!
FIKKV,FI,KKV,#REF!,#REF!
FIKKP,FI,KKP,#REF!,#REF!
FIKHT,FI,KHT,#REF!,#REF!
FIKTK,FI,KTK,#REF!,#REF!
FIKOU,FI,KOU,#REF!,#REF!
FIKU7,FI,KU7,#REF!,#REF!
FIKVO,FI,KVO,#REF!,#REF!
FIKVH,FI,KVH,#REF!,#REF!
FIKVH,FI,KVH,#REF!,#REF!
FIKYO,FI,KYO,#REF!,#REF!
FIKRS,FI,KRS,#REF!,#REF!
FIKRS,FI,KRS,#REF!,#REF!
FIKRB,FI,KRB,#REF!,#REF!
FIKRO,FI,KRO,#REF!,#REF!
FIKRU,FI,KRU,#REF!,#REF!
FIKUH,FI,KUH,#REF!,#REF!
FIKHM,FI,KHM,#REF!,#REF!
FISPJ,FI,SPJ,#REF!,#REF!
FIKUP,FI,KUP,#REF!,#REF!
FIKLO,FI,KLO,#REF!,#REF!
FIKUM,FI,KUM,#REF!,#REF!
FIKMK,FI,KMK,#REF!,#REF!
FIKUO,FI,KUO,#REF!,#REF!
FIKEV,FI,KEV,#REF!,#REF!
FIKRT,FI,KRT,#REF!,#REF!
FIKTI,FI,KTI,#REF!,#REF!
FIKJK,FI,KJK,#REF!,#REF!
FIKKA,FI,KKA,#REF!,#REF!
FIKUR,FI,KUR,#REF!,#REF!
FIKUS,FI,KUS,#REF!,#REF!
FIKAO,FI,KAO,#REF!,#REF!
FIKSI,FI,KSI,#REF!,#REF!
FIKYP,FI,KYP,#REF!,#REF!
FIKYL,FI,KYL,#REF!,#REF!
FIKMS,FI,KMS,#REF!,#REF!
FIYRO,FI,YRO,#REF!,#REF!
FIKKO,FI,KKO,#REF!,#REF!
FIKYY,FI,KYY,#REF!,#REF!
FILAA,FI,LAA,#REF!,#REF!
FILHI,FI,LHI,#REF!,#REF!
FILHI,FI,LHI,#REF!,#REF!
FIALH,FI,ALH,#REF!,#REF!
FILAI,FI,LAI,#REF!,#REF!
FILAK,FI,LAK,#REF!,#REF!
FILAM,FI,LAM,#REF!,#REF!
FILMI,FI,LMI,#REF!,#REF!
FILAN,FI,LAN,#REF!,#REF!
FILLO,FI,LLO,#REF!,#REF!
FILJV,FI,LJV,#REF!,#REF!
FILLA,FI,LLA,#REF!,#REF!
FILPJ,FI,LPJ,#REF!,#REF!
FILPE,FI,LPE,#REF!,#REF!
FILPP,FI,LPP,#REF!,#REF!
FILPI,FI,LPI,#REF!,#REF!
FILAP,FI,LAP,#REF!,#REF!
FILAP,FI,LAP,#REF!,#REF!
FILPA,FI,LPA,#REF!,#REF!
FILTT,FI,LTT,#REF!,#REF!
FILAR,FI,LAR,#REF!,#REF!
FILAU,FI,LAU,#REF!,#REF!
FILUK,FI,LUK,#REF!,#REF!
FILKO,FI,LKO,#REF!,#REF!
FIAAI,FI,AAI,#REF!,#REF!
FILHT,FI,LHT,#REF!,#REF!
FILEI,FI,LEI,#REF!,#REF!
FILEM,FI,LEM,#REF!,#REF!
FILPL,FI,LPL,#REF!,#REF!
FIZXQ,FI,ZXQ,#REF!,#REF!
FILPV,FI,LPV,#REF!,#REF!
FILKL,FI,LKL,#REF!,#REF!
FIFAG,FI,FAG,#REF!,#REF!
FILIK,FI,LIK,#REF!,#REF!
FILLX,FI,LLX,#REF!,#REF!
FILEO,FI,LEO,#REF!,#REF!
FILLJ,FI,LLJ,#REF!,#REF!
FIL8K,FI,L8K,#REF!,#REF!
FILSK,FI,LSK,#REF!,#REF!
FILPF,FI,LPF,#REF!,#REF!
FILVU,FI,LVU,#REF!,#REF!
FILIP,FI,LIP,#REF!,#REF!
FILON,FI,LON,#REF!,#REF!
FILHJ,FI,LHJ,#REF!,#REF!
FILMA,FI,LMA,#REF!,#REF!
FILHJ,FI,LHJ,#REF!,#REF!
FILOP,FI,LOP,#REF!,#REF!
FILVB,FI,LVB,#REF!,#REF!
FILOV,FI,LOV,#REF!,#REF!
FILOV,FI,LOV,#REF!,#REF!
FILHA,FI,LHA,#REF!,#REF!
FILHK,FI,LHK,#REF!,#REF!
FILUI,FI,LUI,#REF!,#REF!
FILMJ,FI,LMJ,#REF!,#REF!
FIUHI,FI,UHI,#REF!,#REF!
FISLF,FI,SLF,#REF!,#REF!
FILUA,FI,LUA,#REF!,#REF!
FILUV,FI,LUV,#REF!,#REF!
FIMLX,FI,MLX,#REF!,#REF!
FIMAA,FI,MAA,#REF!,#REF!
FIMTA,FI,MTA,#REF!,#REF!
FIMHQ,FI,MHQ,#REF!,#REF!
FIMAK,FI,MAK,#REF!,#REF!
FIMAX,FI,MAX,#REF!,#REF!
FIMLX,FI,MLX,#REF!,#REF!
FIMMG,FI,MMG,#REF!,#REF!
FIMMI,FI,MMI,#REF!,#REF!
FIMNT,FI,MNT,#REF!,#REF!
FIMAN,FI,MAN,#REF!,#REF!
FIMHU,FI,MHU,#REF!,#REF!
FIMTY,FI,MTY,#REF!,#REF!
FIMHQ,FI,MHQ,#REF!,#REF!
FIMKI,FI,MKI,#REF!,#REF!
FIMRS,FI,MRS,#REF!,#REF!
FIMTI,FI,MTI,#REF!,#REF!
FIMBY,FI,MBY,#REF!,#REF!
FIMAS,FI,MAS,#REF!,#REF!
FIMAT,FI,MAT,#REF!,#REF!
FIMAX,FI,MAX,#REF!,#REF!
FIFAH,FI,FAH,#REF!,#REF!
FIMEN,FI,MEN,#REF!,#REF!
FIMRJ,FI,MRJ,#REF!,#REF!
FIMER,FI,MER,#REF!,#REF!
FIM7T,FI,M7T,#REF!,#REF!
FIMKY,FI,MKY,#REF!,#REF!
FIMKA,FI,MKA,#REF!,#REF!
FIMIE,FI,MIE,#REF!,#REF!
FIMIK,FI,MIK,#REF!,#REF!
FIMJO,FI,MJO,#REF!,#REF!
FIMNK,FI,MNK,#REF!,#REF!
FIMUH,FI,MUH,#REF!,#REF!
FIMJL,FI,MJL,#REF!,#REF!
FIMUL,FI,MUL,#REF!,#REF!
FIMUN,FI,MUN,#REF!,#REF!
FIMUO,FI,MUO,#REF!,#REF!
FIMSS,FI,MSS,#REF!,#REF!
FIMST,FI,MST,#REF!,#REF!
FIMUS,FI,MUS,#REF!,#REF!
FIMRE,FI,MRE,#REF!,#REF!
FIMKL,FI,MKL,#REF!,#REF!
FIMRL,FI,MRL,#REF!,#REF!
FIMRV,FI,MRV,#REF!,#REF!
FIMYL,FI,MYL,#REF!,#REF!
FIMYN,FI,MYN,#REF!,#REF!
FIMLA,FI,MLA,#REF!,#REF!
FINLI,FI,NLI,#REF!,#REF!
FINAJ,FI,NAJ,#REF!,#REF!
FINLI,FI,NLI,#REF!,#REF!
FINAU,FI,NAU,#REF!,#REF!
FINKK,FI,NKK,#REF!,#REF!
FINRP,FI,NRP,#REF!,#REF!
FINRP,FI,NRP,#REF!,#REF!
FINST,FI,NST,#REF!,#REF!
FINAU,FI,NAU,#REF!,#REF!
FINDT,FI,NDT,#REF!,#REF!
FINVT,FI,NVT,#REF!,#REF!
FINII,FI,NII,#REF!,#REF!
FINLS,FI,NLS,#REF!,#REF!
FINVA,FI,NVA,#REF!,#REF!
FINOK,FI,NOK,#REF!,#REF!
FINOU,FI,NOU,#REF!,#REF!
FINUI,FI,NUI,#REF!,#REF!
FINKA,FI,NKA,#REF!,#REF!
FINML,FI,NML,#REF!,#REF!
FINRM,FI,NRM,#REF!,#REF!
FINUR,FI,NUR,#REF!,#REF!
FINJI,FI,NJI,#REF!,#REF!
FINRO,FI,NRO,#REF!,#REF!
FINUU,FI,NUU,#REF!,#REF!
FINYH,FI,NYH,#REF!,#REF!
FIUKP,FI,UKP,#REF!,#REF!
FISVL,FI,SVL,#REF!,#REF!
FIUKI,FI,UKI,#REF!,#REF!
FIODE,FI,ODE,#REF!,#REF!
FIOTH,FI,OTH,#REF!,#REF!
FIOTI,FI,OTI,#REF!,#REF!
FIFAI,FI,FAI,#REF!,#REF!
FIOLK,FI,OLK,#REF!,#REF!
FIORA,FI,ORA,#REF!,#REF!
FIOMA,FI,OMA,#REF!,#REF!
FIOIP,FI,OIP,#REF!,#REF!
FIORV,FI,ORV,#REF!,#REF!
FIOTA,FI,OTA,#REF!,#REF!
FISTV,FI,STV,#REF!,#REF!
FIOLA,FI,OLA,#REF!,#REF!
FIOUL,FI,OUL,#REF!,#REF!
FIOPP,FI,OPP,#REF!,#REF!
FIOUK,FI,OUK,#REF!,#REF!
FIPKK,FI,PKK,#REF!,#REF!
FIPJO,FI,PJO,#REF!,#REF!
FIPAI,FI,PAI,#REF!,#REF!
FIPKA,FI,PKA,#REF!,#REF!
FIPLA,FI,PLA,#REF!,#REF!
FIOUN,FI,OUN,#REF!,#REF!
FIPNN,FI,PNN,#REF!,#REF!
FIPAR,FI,PAR,#REF!,#REF!
FIPAR,FI,PAR,#REF!,#REF!
FIPAH,FI,PAH,#REF!,#REF!
FIPRK,FI,PRK,#REF!,#REF!
FIPAO,FI,PAO,#REF!,#REF!
FIPAA,FI,PAA,#REF!,#REF!
FIPNI,FI,PNI,#REF!,#REF!
FIPTK,FI,PTK,#REF!,#REF!
FIPDS,FI,PDS,#REF!,#REF!
FIPKO,FI,PKO,#REF!,#REF!
FIPLK,FI,PLK,#REF!,#REF!
FIPLL,FI,PLL,#REF!,#REF!
FIPEL,FI,PEL,#REF!,#REF!
FIPNL,FI,PNL,#REF!,#REF!
FIPEI,FI,PEI,#REF!,#REF!
FIPRH,FI,PRH,#REF!,#REF!
FIPER,FI,PER,#REF!,#REF!
FIPER,FI,PER,#REF!,#REF!
FIPNO,FI,PNO,#REF!,#REF!
FIPTI,FI,PTI,#REF!,#REF!
FIZBQ,FI,ZBQ,#REF!,#REF!
FIPRM,FI,PRM,#REF!,#REF!
FIPTV,FI,PTV,#REF!,#REF!
FIPTU,FI,PTU,#REF!,#REF!
FIPET,FI,PET,#REF!,#REF!
FIPSM,FI,PSM,#REF!,#REF!
FIPIE,FI,PIE,#REF!,#REF!
FIPRS,FI,PRS,#REF!,#REF!
FIPT2,FI,PT2,#REF!,#REF!
FIPK9,FI,PK9,#REF!,#REF!
FIPSP,FI,PSP,#REF!,#REF!
FIPII,FI,PII,#REF!,#REF!
FIPIK,FI,PIK,#REF!,#REF!
FIPKR,FI,PKR,#REF!,#REF!
FIPPF,FI,PPF,#REF!,#REF!
FIPIA,FI,PIA,#REF!,#REF!
FIPIR,FI,PIR,#REF!,#REF!
FIPJA,FI,PJA,#REF!,#REF!
FIPOH,FI,POH,#REF!,#REF!
FIPSI,FI,PSI,#REF!,#REF!
FIPOL,FI,POL,#REF!,#REF!
FIPMU,FI,PMU,#REF!,#REF!
FITIL,FI,TIL,#REF!,#REF!
FIPOR,FI,POR,#REF!,#REF!
FIPOA,FI,POA,#REF!,#REF!
FIPRN,FI,PRN,#REF!,#REF!
FIPRV,FI,PRV,#REF!,#REF!
FIPO5,FI,PO5,#REF!,#REF!
FIPOY,FI,POY,#REF!,#REF!
FIPUD,FI,PUD,#REF!,#REF!
FIPUH,FI,PUH,#REF!,#REF!
FIPHS,FI,PHS,#REF!,#REF!
FIPUK,FI,PUK,#REF!,#REF!
FIPUL,FI,PUL,#REF!,#REF!
FIPUN,FI,PUN,#REF!,#REF!
FIPK8,FI,PK8,#REF!,#REF!
FIPTA,FI,PTA,#REF!,#REF!
FIPUO,FI,PUO,#REF!,#REF!
FIPUU,FI,PUU,#REF!,#REF!
FIPHJ,FI,PHJ,#REF!,#REF!
FIPHA,FI,PHA,#REF!,#REF!
FIPYH,FI,PYH,#REF!,#REF!
FIPYI,FI,PYI,#REF!,#REF!
FIHTA,FI,HTA,#REF!,#REF!
FIRAA,FI,RAA,#REF!,#REF!
FIRKY,FI,RKY,#REF!,#REF!
FIRAH,FI,RAH,#REF!,#REF!
FIRAO,FI,RAO,#REF!,#REF!
FIRAJ,FI,RAJ,#REF!,#REF!
FIRJM,FI,RJM,#REF!,#REF!
FIRNT,FI,RNT,#REF!,#REF!
FIRTY,FI,RTY,#REF!,#REF!
FIRAN,FI,RAN,#REF!,#REF!
FIETA,FI,ETA,#REF!,#REF!
FIROU,FI,ROU,#REF!,#REF!
FIRAU,FI,RAU,#REF!,#REF!
FIRAU,FI,RAU,#REF!,#REF!
FIRLI,FI,RLI,#REF!,#REF!
FIRTR,FI,RTR,#REF!,#REF!
FIRTV,FI,RTV,#REF!,#REF!
FIRJL,FI,RJL,#REF!,#REF!
FIRJV,FI,RJV,#REF!,#REF!
FIRKO,FI,RKO,#REF!,#REF!
FIPLT,FI,PLT,#REF!,#REF!
FIREP,FI,REP,#REF!,#REF!
FIRII,FI,RII,#REF!,#REF!
FIRIA,FI,RIA,#REF!,#REF!
FIRYM,FI,RYM,#REF!,#REF!
FIRIS,FI,RIS,#REF!,#REF!
FIRSJ,FI,RSJ,#REF!,#REF!
FIRTL,FI,RTL,#REF!,#REF!
FIRHU,FI,RHU,#REF!,#REF!
FIRVN,FI,RVN,#REF!,#REF!
FIRKA,FI,RKA,#REF!,#REF!
FIROY,FI,ROY,#REF!,#REF!
FIRAI,FI,RAI,#REF!,#REF!
FIROO,FI,ROO,#REF!,#REF!
FIRUO,FI,RUO,#REF!,#REF!
FIRUI,FI,RUI,#REF!,#REF!
FIRSO,FI,RSO,#REF!,#REF!
FIRUU,FI,RUU,#REF!,#REF!
FIRYM,FI,RYM,#REF!,#REF!
FIRYT,FI,RYT,#REF!,#REF!
FISKS,FI,SKS,#REF!,#REF!
FISRV,FI,SRV,#REF!,#REF!
FISAA,FI,SAA,#REF!,#REF!
FISAI,FI,SAI,#REF!,#REF!
FISLO,FI,SLO,#REF!,#REF!
FISAK,FI,SAK,#REF!,#REF!
FISLL,FI,SLL,#REF!,#REF!
FISAL,FI,SAL,#REF!,#REF!
FISPK,FI,SPK,#REF!,#REF!
FISJI,FI,SJI,#REF!,#REF!
FISAN,FI,SAN,#REF!,#REF!
FIKAA,FI,KAA,#REF!,#REF!
FIMIK,FI,MIK,#REF!,#REF!
FISSI,FI,SSI,#REF!,#REF!
FISAS,FI,SAS,#REF!,#REF!
FIMER,FI,MER,#REF!,#REF!
FISAU,FI,SAU,#REF!,#REF!
FISKL,FI,SKL,#REF!,#REF!
FIFAA,FI,FAA,#REF!,#REF!
FISPE,FI,SPE,#REF!,#REF!
FISVL,FI,SVL,#REF!,#REF!
FISKK,FI,SKK,#REF!,#REF!
FIKO8,FI,KO8,#REF!,#REF!
FISJY,FI,SJY,#REF!,#REF!
FISTA,FI,STA,#REF!,#REF!
FISIP,FI,SIP,#REF!,#REF!
FI,FI,,#REF!,#REF!
FIYSE,FI,YSE,#REF!,#REF!
FISIK,FI,SIK,#REF!,#REF!
FISKJ,FI,SKJ,#REF!,#REF!
FISKT,FI,SKT,#REF!,#REF!
FISII,FI,SII,#REF!,#REF!
FISYY,FI,SYY,#REF!,#REF!
FISLY,FI,SLY,#REF!,#REF!
FISOM,FI,SOM,#REF!,#REF!
FISIM,FI,SIM,#REF!,#REF!
FISIP,FI,SIP,#REF!,#REF!
FI,FI,,#REF!,#REF!
FISNI,FI,SNI,#REF!,#REF!
FISIO,FI,SIO,#REF!,#REF!
FISKI,FI,SKI,#REF!,#REF!
FISKB,FI,SKB,#REF!,#REF!
FISKV,FI,SKV,#REF!,#REF!
FIPOH,FI,POH,#REF!,#REF!
FISKU,FI,SKU,#REF!,#REF!
FISNA,FI,SNA,#REF!,#REF!
FISOT,FI,SOT,#REF!,#REF!
FISKA,FI,SKA,#REF!,#REF!
FISOI,FI,SOI,#REF!,#REF!
FISRO,FI,SRO,#REF!,#REF!
FISON,FI,SON,#REF!,#REF!
FISOO,FI,SOO,#REF!,#REF!
FISSK,FI,SSK,#REF!,#REF!
FISMO,FI,SMO,#REF!,#REF!
FIRUO,FI,RUO,#REF!,#REF!
FISTR,FI,STR,#REF!,#REF!
FISVK,FI,SVK,#REF!,#REF!
FISMA,FI,SMA,#REF!,#REF!
FISUL,FI,SUL,#REF!,#REF!
FISLI,FI,SLI,#REF!,#REF!
FISBG,FI,SBG,#REF!,#REF!
FISLU,FI,SLU,#REF!,#REF!
FISUJ,FI,SUJ,#REF!,#REF!
FISUI,FI,SUI,#REF!,#REF!
FISBG,FI,SBG,#REF!,#REF!
FIKP7,FI,KP7,#REF!,#REF!
FISYS,FI,SYS,#REF!,#REF!
FIDLS,FI,DLS,#REF!,#REF!
FITAA,FI,TAA,#REF!,#REF!
FITHK,FI,THK,#REF!,#REF!
FITPS,FI,TPS,#REF!,#REF!
FITAK,FI,TAK,#REF!,#REF!
FITVS,FI,TVS,#REF!,#REF!
FITMM,FI,TMM,#REF!,#REF!
FITMP,FI,TMP,#REF!,#REF!
FITAI,FI,TAI,#REF!,#REF!
FITMP,FI,TMP,#REF!,#REF!
FITVO,FI,TVO,#REF!,#REF!
FIHMY,FI,HMY,#REF!,#REF!
FITER,FI,TER,#REF!,#REF!
FITEI,FI,TEI,#REF!,#REF!
FITNL,FI,TNL,#REF!,#REF!
FITER,FI,TER,#REF!,#REF!
FITTL,FI,TTL,#REF!,#REF!
FITRJ,FI,TRJ,#REF!,#REF!
FITRK,FI,TRK,#REF!,#REF!
FITVM,FI,TVM,#REF!,#REF!
FITEV,FI,TEV,#REF!,#REF!
FITRV,FI,TRV,#REF!,#REF!
FITSD,FI,TSD,#REF!,#REF!
FITJO,FI,TJO,#REF!,#REF!
FITES,FI,TES,#REF!,#REF!
FITEU,FI,TEU,#REF!,#REF!
FITKK,FI,TKK,#REF!,#REF!
FITKR,FI,TKR,#REF!,#REF!
FITOH,FI,TOH,#REF!,#REF!
FITLP,FI,TLP,#REF!,#REF!
FITJA,FI,TJA,#REF!,#REF!
FITVK,FI,TVK,#REF!,#REF!
FITOJ,FI,TOJ,#REF!,#REF!
FITOK,FI,TOK,#REF!,#REF!
FITOK,FI,TOK,#REF!,#REF!
FITOL,FI,TOL,#REF!,#REF!
FITOR,FI,TOR,#REF!,#REF!
FITOR,FI,TOR,#REF!,#REF!
FITOT,FI,TOT,#REF!,#REF!
FITVS,FI,TVS,#REF!,#REF!
FITRA,FI,TRA,#REF!,#REF!
FIJVP,FI,JVP,#REF!,#REF!
FITUK,FI,TUK,#REF!,#REF!
FITUP,FI,TUP,#REF!,#REF!
FITUO,FI,TUO,#REF!,#REF!
FITRI,FI,TRI,#REF!,#REF!
FITKU,FI,TKU,#REF!,#REF!
FITSA,FI,TSA,#REF!,#REF!
FIFAL,FI,FAL,#REF!,#REF!
FITUR,FI,TUR,#REF!,#REF!
FITSN,FI,TSN,#REF!,#REF!
FITUU,FI,TUU,#REF!,#REF!
FITVA,FI,TVA,#REF!,#REF!
FITY5,FI,TY5,#REF!,#REF!
FIUIM,FI,UIM,#REF!,#REF!
FIOUL,FI,OUL,#REF!,#REF!
FIULV,FI,ULV,#REF!,#REF!
FIURI,FI,URI,#REF!,#REF!
FIURA,FI,URA,#REF!,#REF!
FIUSK,FI,USK,#REF!,#REF!
FIUTJ,FI,UTJ,#REF!,#REF!
